68.183.154.2"-"01/Feb/2019:00:01:25 +0100"GET / HTTP/1.0"200"48333"-"Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)
52.204.97.54"-"03/Feb/2019:05:49:12 +0100"GET / HTTP/1.1"200"8286"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
52.204.97.54"-"03/Feb/2019:05:50:05 +0100"GET /jak-rozpoznac HTTP/1.1"200"6897"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
52.204.97.54"-"03/Feb/2019:05:50:20 +0100"GET /kontakt HTTP/1.1"200"5390"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
52.204.97.54"-"03/Feb/2019:05:50:45 +0100"GET /o-nas HTTP/1.1"200"6791"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
52.204.97.54"-"03/Feb/2019:05:50:58 +0100"GET /nasze-blogi HTTP/1.1"200"5429"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
52.204.97.54"-"03/Feb/2019:05:51:14 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9920"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
52.204.97.54"-"03/Feb/2019:05:51:30 +0100"GET /tags/Doradztwo%20podatkowe HTTP/1.1"200"7873"-"'Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot)'
46.229.168.143"-"03/Feb/2019:06:44:51 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.132"-"03/Feb/2019:06:44:51 +0100"GET /tags/Post%C4%99powanie%20dowodowe?page=2 HTTP/1.1"200"6681"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
40.77.167.132"-"03/Feb/2019:07:11:41 +0100"GET /post/nie-mozna-przeprowadzac-dowodow-w-czynnosciach-sprawdzajacych HTTP/1.1"200"7131"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
185.188.117.215"-"03/Feb/2019:07:44:39 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9927"https://www.google.com/"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.76 Mobile Safari/537.36
157.55.39.199"-"03/Feb/2019:07:57:13 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7227"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
216.244.66.250"-"03/Feb/2019:08:00:43 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
37.128.72.255"-"03/Feb/2019:08:24:14 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7636"https://www.google.pl/"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1
83.27.194.152"-"03/Feb/2019:08:28:25 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6702"http://www.google.com/"Mozilla/5.0 (Linux; Android 9; EML-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.76 Mobile Safari/537.36
66.249.64.48"-"03/Feb/2019:08:58:29 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7344"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
46.229.168.131"-"03/Feb/2019:09:01:17 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.153"-"03/Feb/2019:09:01:17 +0100"GET /tags/sprzeda%C5%BC%20podr%C3%B3bek HTTP/1.1"200"6318"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.136"-"03/Feb/2019:09:07:41 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.142"-"03/Feb/2019:09:07:42 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
40.77.167.132"-"03/Feb/2019:09:21:53 +0100"GET /post/nie-mozna-przeprowadzac-dowodow-w-czynnosciach-sprawdzajacych HTTP/1.1"200"7125"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
54.208.102.37"-"03/Feb/2019:09:23:46 +0100"GET / HTTP/1.1"200"8286"http://www.walkazfiskusem.pl/"Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)
37.47.136.44"-"03/Feb/2019:09:27:58 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7641"https://duckduckgo.com/"Mozilla/5.0 (Android 6.0.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0
46.229.168.136"-"03/Feb/2019:09:29:20 +0100"GET /post/czy-urzad-moze-zadac-dokumentow-poza-zakresem-kontroli HTTP/1.1"200"7137"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
66.249.64.48"-"03/Feb/2019:10:08:28 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.64.46"-"03/Feb/2019:10:08:28 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6701"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
188.146.160.21"-"03/Feb/2019:10:18:59 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9921"https://www.google.com/"Mozilla/5.0 (Linux; Android 8.0.0; SM-A520F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36
40.77.167.109"-"03/Feb/2019:10:40:31 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7937"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
194.44.247.218"-"03/Feb/2019:11:06:31 +0100"GET / HTTP/1.0"200"47010"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
66.249.64.48"-"03/Feb/2019:11:09:27 +0100"GET /post/kiedy-czlonek-zarzadu-odpowie-za-zobowiazania-podatkowe-spolki-z-oo HTTP/1.1"200"7533"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
216.244.66.250"-"03/Feb/2019:11:14:34 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
93.158.166.4"-"03/Feb/2019:11:58:47 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
93.158.166.4"-"03/Feb/2019:11:58:47 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
93.158.166.4"-"03/Feb/2019:11:58:51 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
157.55.39.57"-"03/Feb/2019:12:29:48 +0100"GET /post/ile-trwa-kontrola-podatkowa-przedsiebiorcy HTTP/1.1"200"8273"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
40.77.167.109"-"03/Feb/2019:12:39:02 +0100"GET /tags/prawa%20autorskie?page=1 HTTP/1.1"200"6625"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
66.249.64.44"-"03/Feb/2019:12:50:15 +0100"GET /?page=2 HTTP/1.1"200"8555"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
46.229.168.140"-"03/Feb/2019:13:19:41 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.136"-"03/Feb/2019:13:19:42 +0100"GET /post/doradca-podatkowy-jako-zawod-zaufania-publicznego HTTP/1.1"200"7281"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.135"-"03/Feb/2019:13:31:07 +0100"GET /tags/interpretacja%20indywidualna%20przepis%C3%B3w%20prawa%20podatkowego HTTP/1.1"200"7324"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
40.77.167.109"-"03/Feb/2019:13:43:41 +0100"GET /post/zakonczenie-dzialalnosci-bloga HTTP/1.1"200"5914"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
178.217.248.237"-"03/Feb/2019:14:27:12 +0100"GET /post/jak-usunac-przedawniona-hipoteke-przymusowa-ustanowiona-przez-urzad-skarbowy HTTP/1.1"200"8177"https://www.google.com/"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
216.244.66.250"-"03/Feb/2019:14:28:58 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
178.217.248.237"-"03/Feb/2019:14:31:50 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0
23.101.169.3"-"03/Feb/2019:14:58:41 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8021"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
88.156.133.33"-"03/Feb/2019:15:22:00 +0100"GET /favicon.ico HTTP/1.1"404"5178"-"Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0
40.77.167.76"-"03/Feb/2019:15:57:11 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
23.101.169.3"-"03/Feb/2019:16:08:09 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8022"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
89.229.81.227"-"03/Feb/2019:16:18:01 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7350"https://www.google.pl/"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36
78.8.166.222"-"03/Feb/2019:16:35:53 +0100"GET /post/wezwanie-telefoniczne-jest-nieprawidlowe HTTP/1.1"200"7936"https://www.google.com/"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1
66.249.64.48"-"03/Feb/2019:16:46:17 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7346"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
216.244.66.250"-"03/Feb/2019:16:54:21 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
23.101.169.3"-"03/Feb/2019:16:54:22 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8017"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)
40.77.167.39"-"03/Feb/2019:17:20:56 +0100"GET /post/mozliwosc-zwrotu-nienaleznie-pobranego-podatku-od-stypendiow-z-urzedu-pracy HTTP/1.1"200"6663"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
23.101.169.3"-"03/Feb/2019:17:35:50 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8024"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
23.101.169.3"-"03/Feb/2019:18:06:35 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7229"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
80.50.148.6"-"03/Feb/2019:18:15:32 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7230"https://www.google.com/"Mozilla/5.0 (Linux; Android 7.0; SM-A310F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.76 Mobile Safari/537.36
157.55.39.75"-"03/Feb/2019:19:01:14 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8021"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
77.112.45.181"-"03/Feb/2019:19:25:51 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9924"https://www.google.pl/"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134
185.174.13.62"-"03/Feb/2019:19:28:23 +0100"GET /post/kiedy-pozyczka-lub-darowizna-moga-zostac-opodatkowane-sankcyjna-20-stawka HTTP/1.1"200"7387"http://www.google.com/"Mozilla/5.0 (Linux; Android 5.1.1; C6603 Build/10.7.A.0.228) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36
77.112.45.181"-"03/Feb/2019:19:32:04 +0100"GET /tags/co%20grozi%20za%20handel%20podr%C3%B3bkami HTTP/1.1"200"6312"http://www.walkazfiskusem.pl/post/co-grozi-za-handel-podrobkami"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134
79.185.184.69"-"03/Feb/2019:20:03:17 +0100"GET /post/split-payment-czy-rachunek-vat-trzeba-zglosic-fiskusowi HTTP/1.1"200"7506"https://www.google.com/"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36
216.244.66.250"-"03/Feb/2019:20:05:44 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
66.249.79.80"-"03/Feb/2019:20:28:22 +0100"GET /post/kiedy-powstaja-dochody-nieujawnione HTTP/1.1"200"7343"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
89.64.13.157"-"03/Feb/2019:20:35:30 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7646"https://www.google.pl/"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15D60 Safari/604.1
216.244.66.250"-"03/Feb/2019:20:53:56 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
109.232.27.108"-"03/Feb/2019:20:58:33 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"9923"http://www.google.com/"Mozilla/5.0 (Linux; Android 8.0.0; LG-H870) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.76 Mobile Safari/537.36
46.229.168.149"-"03/Feb/2019:21:10:20 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.135"-"03/Feb/2019:21:10:21 +0100"GET /tags/hipoteka%20zus HTTP/1.1"200"6070"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
23.101.169.3"-"03/Feb/2019:21:19:09 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7223"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
46.229.168.138"-"03/Feb/2019:22:09:38 +0100"GET /post/dlaczego-akurat-boks HTTP/1.1"200"6508"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
23.101.169.3"-"03/Feb/2019:22:16:16 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7230"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)
37.190.158.164"-"03/Feb/2019:22:19:33 +0100"GET /post/czy-skarbowka-ma-dostep-twoich-rachunkow-bankowych HTTP/1.1"200"7640"https://www.google.com/"Mozilla/5.0 (Linux; Android 6.0.1; SM-A500FU) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.76 Mobile Safari/537.36
216.244.66.250"-"03/Feb/2019:22:29:46 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
46.229.168.148"-"03/Feb/2019:22:31:14 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.130"-"03/Feb/2019:22:31:15 +0100"GET /post/interpretacja-indywidualna-prawa-podatkowego-jak-dziala-i-dlaczego-warto-ja-uzyskac HTTP/1.1"200"8020"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.145"-"03/Feb/2019:22:31:17 +0100"GET /sitemap.xml HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
216.244.66.250"-"03/Feb/2019:22:55:29 +0100"GET /tags/KAS?page=1 HTTP/1.1"200"42857"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
216.244.66.250"-"03/Feb/2019:23:01:38 +0100"GET /tags/Wezwania?page=1 HTTP/1.1"200"37222"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
46.229.168.153"-"03/Feb/2019:23:03:39 +0100"GET /tags/przychody%20z%20zysk%C3%B3w%20kapita%C5%82owych HTTP/1.1"200"6372"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
185.153.35.141"-"03/Feb/2019:23:32:45 +0100"GET /post/nie-mozna-przeprowadzac-dowodow-w-czynnosciach-sprawdzajacych HTTP/1.1"200"7130"https://www.google.pl/"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1
46.229.168.139"-"03/Feb/2019:23:54:23 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
46.229.168.141"-"03/Feb/2019:23:54:24 +0100"GET /tags/przes%C5%82uchanie%20%C5%9Bwiadka%20urz%C4%85d%20skarbowy HTTP/1.1"200"6102"-"Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)
23.101.169.3"-"03/Feb/2019:23:58:16 +0100"GET /post/split-payment-jak-odzyskac-srodki-z-rachunku-vat HTTP/1.1"200"7230"-"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)
66.249.79.78"-"04/Feb/2019:00:00:59 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.79.80"-"04/Feb/2019:00:01:00 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6694"-"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
216.244.66.250"-"04/Feb/2019:00:03:15 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
216.244.66.250"-"04/Feb/2019:00:29:10 +0100"GET /tags/wykre%C5%9Blenie%20hipoteki%20ZUS?page=1 HTTP/1.1"200"35725"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
47.244.139.102"-"04/Feb/2019:00:29:43 +0100"GET / HTTP/1.1"200"8286"-"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)
47.244.139.102"-"04/Feb/2019:00:29:45 +0100"GET /kontakt HTTP/1.1"200"5390"-"Mozilla/4.0 (compatible; MSIE 6.1; Windows XP)
46.166.190.155"-"04/Feb/2019:00:54:15 +0100"HEAD / HTTP/1.1"200"0"https://uptime.com/www.walkazfiskusem.pl"Mozilla/5.0 (compatible; Uptimebot/1.0; +http://www.uptime.com/uptimebot)
207.46.13.108"-"04/Feb/2019:01:24:58 +0100"GET /post/nie-mozna-przeprowadzac-dowodow-w-czynnosciach-sprawdzajacych HTTP/1.1"200"7129"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
216.244.66.250"-"04/Feb/2019:02:26:59 +0100"GET /robots.txt HTTP/1.1"404"32944"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
216.244.66.250"-"04/Feb/2019:03:01:10 +0100"GET /tags/sprzeda%C5%BC%20podr%C3%B3bek?page=1 HTTP/1.1"200"36209"-"Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
157.55.39.22"-"04/Feb/2019:03:16:41 +0100"GET /robots.txt HTTP/1.1"404"5179"-"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
66.249.79.78"-"04/Feb/2019:03:21:35 +0100"GET /post/mozna-odzyskac-nadplacony-podatek-od-nieruchomosci HTTP/1.1"200"6696"-"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
116.203.43.155"-"04/Feb/2019:04:02:23 +0100"GET / HTTP/1.1"200"47047"http://www.walkazfiskusem.pl/"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET / HTTP/1.1"200"47047"http://www.walkazfiskusem.pl/"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET /o-nas HTTP/1.1"200"37651"http://www.walkazfiskusem.pl/o-nas"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET /jak-rozpoznac HTTP/1.1"200"37374"http://www.walkazfiskusem.pl/jak-rozpoznac"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET /nasze-blogi HTTP/1.1"200"33674"http://www.walkazfiskusem.pl/nasze-blogi"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET /kontakt HTTP/1.1"200"33965"http://www.walkazfiskusem.pl/kontakt"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET /post/zakonczenie-dzialalnosci-bloga HTTP/1.1"200"34583"http://www.walkazfiskusem.pl/post/zakonczenie-dzialalnosci-bloga"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:24 +0100"GET /tags/Inne HTTP/1.1"200"37023"http://www.walkazfiskusem.pl/tags/Inne"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:25 +0100"GET /tags/Doradztwo%20podatkowe HTTP/1.1"200"45094"http://www.walkazfiskusem.pl/tags/Doradztwo%20podatkowe"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:25 +0100"GET /post/co-grozi-za-handel-podrobkami HTTP/1.1"200"50158"http://www.walkazfiskusem.pl/post/co-grozi-za-handel-podrobkami"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
116.203.43.155"-"04/Feb/2019:04:02:25 +0100"GET /tags/bezpiecze%C5%84stwo%20podatkowe HTTP/1.1"200"50116"http://www.walkazfiskusem.pl/tags/bezpiecze%C5%84stwo%20podatkowe"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36
